"Username","Photography","Sculpture","Home","Animals","Charity","Law","Military","Politics","Religion","Travel","Vehicles","Shopping","Outdoor recreation","Sports","Fitness","Technology","News","Painting","Architecture","Books","Business","RealEstate","Dance","Engineering","Family","Food","Games","HealthCare","Live Events","Movies","Science","TV","Entrepreneurship"
"wildfriendglobe",0.12020122893620226,0.03735811270060157,0.041286321199636364,0.0774792132036919,0.023243874354612615,0.0008571218562552864,0.0008199478851146524,0.01572413384655754,0.03386863436719696,0.09336927437413045,0.0005677276051169784,0.0346340776714551,0.028224779204989045,0.01818029731926473,0.02100420594355377,0.002063197282408443,0.00028607350549071534,0.032485901720186394,0.014509384756678897,0.03376974826098233,0.0009050921959689975,0.0007794772882444813,0.04139732839366556,0.014738820155348987,0.01285543740615758,0.05610725367842913,0.02216124210379293,0.025195349881453954,0.026850686389313698,0.04276807946807365,0.03554992506418049,0.02657858075176917,0.015743632592999875
"realtormckinsey",0.029287891445143995,0.014817498577028772,0.1198316396724993,0.04537327786979332,0.04841582481148535,0.04122888972882567,0.03584643822173364,0.0003259747455702403,0.0005534355714011755,0.019599710972038387,0.013049241137708166,0.014572699424259837,0.027965118887849666,0.038166456431674226,0.03859284945487175,0.015799594419312883,0.028518415683131338,0.021068348200362227,0.0936762416377907,0.013359345415591318,0.1195527810995291,0.1024037952891377,0.003145046798226808,0.08500557890200786,0.025094184608572153,0.0003345720512903121,0.03327827877156812,0.0007556162341922283,0.00020705481774822146,0.022791649690717963,0.017670343132025167,0.018722727967323237,0.026009850440655454
"muradosmann",0.09502233470192173,0.020084437134075955,0.03268054279928928,0.022670617354719313,0.037575843531764595,0.0006930529451066318,0.036739145472138815,0.04384147382025309,0.010547028394663219,0.13165452771249092,0.025587452898726257,0.024692419462492003,0.0012506474966135425,0.04739926189595791,0.04559872598294097,0.017731195757259434,0.024127688018899016,0.02430395232711309,0.09000005585517348,0.034315120396710495,0.015191854728505597,0.000674735855227792,0.03194989506398765,0.04037796717392106,0.12897974572373927,0.05793501232006383,0.026854006061887068,0.03661147003247639,0.006958637631429106,0.021813402836226906,0.00673833899699835,0.0007540873861192995,0.00010624401978094421
"creativesession",0.09502233470192173,0.020084437134075955,0.03268054279928928,0.022670617354719313,0.037575843531764595,0.0006930529451066318,0.036739145472138815,0.04384147382025309,0.010547028394663219,0.13165452771249092,0.025587452898726257,0.024692419462492003,0.0012506474966135425,0.04739926189595791,0.04559872598294097,0.017731195757259434,0.024127688018899016,0.02430395232711309,0.09000005585517348,0.034315120396710495,0.015191854728505597,0.000674735855227792,0.03194989506398765,0.04037796717392106,0.12897974572373927,0.05793501232006383,0.026854006061887068,0.03661147003247639,0.006958637631429106,0.021813402836226906,0.00673833899699835,0.0007540873861192995,0.00010624401978094421
"nukeproofsuit",0.09502233470192173,0.020084437134075955,0.03268054279928928,0.022670617354719313,0.037575843531764595,0.0006930529451066318,0.036739145472138815,0.04384147382025309,0.010547028394663219,0.13165452771249092,0.025587452898726257,0.024692419462492003,0.0012506474966135425,0.04739926189595791,0.04559872598294097,0.017731195757259434,0.024127688018899016,0.02430395232711309,0.09000005585517348,0.034315120396710495,0.015191854728505597,0.000674735855227792,0.03194989506398765,0.04037796717392106,0.12897974572373927,0.05793501232006383,0.026854006061887068,0.03661147003247639,0.006958637631429106,0.021813402836226906,0.00673833899699835,0.0007540873861192995,0.00010624401978094421
"yourhomeandgarden",0.03357456789582222,0.004989569621809121,0.06273619309905565,0.012793335978234982,0.04217847773578567,0.0007840929550585766,0.0001230092196412016,0.00048366462092892115,0.000667210774487122,0.005944762769986196,0.04047695172334165,0.043807173652123575,0.029883459981125814,0.026181025232385864,0.028881563686470022,0.014185322859963607,0.00047388988878958546,0.02215928902810102,0.0909580585773356,0.025146498580586416,0.0006295585036564255,0.03409394564766617,0.033279651423368445,0.020578624674542766,0.05911870714416091,0.07489538271901741,0.04637244514363868,0.034283706410138,0.024056121408202312,0.010989261680120948,0.03176002310308586,0.01706886004454107,0.02892119729284304
"d33n_over_duniya",0.018665502539355342,0.009332662300615118,0.03577089823057525,0.009482660032255372,0.00864455572185763,0.03461943770263236,0.06560821352621729,0.0739908610742749,0.07572937401371804,0.016073046083483544,0.02243977259129029,0.0008908628840869196,0.008214514946590104,0.005880124260553373,0.028065615994704723,0.009034379415179282,0.09469150297964392,0.023345874025506967,0.00651643191516324,0.12428580642794392,0.034407423227211666,0.0009512246626856825,0.0007325968424024709,0.03814034909351804,0.03956340002642979,0.022600431318328267,0.00008542305835642117,0.033647243778954415,0.01162245225027329,0.00044879685146831963,0.02558377053093803,0.025094554997217352,0.040698219986860164
"realestateaus",0.028710245974078855,0.02158623184303926,0.09493518603846575,0.025710017314425397,0.02162984093233705,0.045950088747423054,0.02775770400087353,0.00066857788551922,0.0007625384990220653,0.02666086502462975,0.007444417976778545,0.03008857439367711,0.019539656429694827,0.028363781502541194,0.008442990649457123,0.029289950680243093,0.020703151839434344,0.032185427455559905,0.07977789778164414,0.04877559239383369,0.06861059893179884,0.11365273452095252,0.026946884784186047,0.13213492392454543,0.014488088577597515,0.00034330553958868425,0.01082852762481832,0.0006787119668305177,0.0003142914423127648,0.02320192046903394,0.020215534693909774,0.022886639205309554,0.017873698892704206
"humanesociety",0.0003173650683196545,0.02890808158360478,0.01185864597876662,0.026930474781767664,0.09210330523645484,0.025957307785672103,0.0405257593373559,0.10347464545729627,0.11906538959306087,0.039772643697546635,0.024673221464890982,0.03494868464256239,0.02464720453110433,0.03206269646505787,0.00014748995949246055,0.027842134591335117,0.0029324464446707516,0.043843214999090656,0.005875485359276221,0.020839887015757882,0.037933252080609034,0.0003507167619405205,0.025820120834808686,0.016828917482537738,0.024571855702906018,0.06574753992746764,0.013298638601048424,0.07212298031146312,0.016926612929576194,0.026620211590942133,0.00968702486753945,0.00046345115265597356,0.027264740918347893
"newshour",0.0005536552485199554,0.028985976255683513,0.03931747679647052,0.014786305604455163,0.02172604026375555,0.1393214003880841,0.09828805891962379,0.031045015708084156,0.0465209780096655,0.04211326797457492,0.03058575446692919,0.025347240253885725,0.0005621778273616483,0.03213593834886349,0.0002270200517768632,0.08991244179793915,0.1386025345592127,0.028811941585072425,0.016640874218032856,0.00026551008254603245,0.017207052174559808,0.0179024580884579,0.03928563683125186,0.03924598847561558,0.01282436798868554,0.021896511115321177,0.020166766058859916,0.008697277180893508,0.05751627705748334,0.019670656360780213,0.09428805404756757,0.020150082752206283,0.022996064544548115
"lasselom",0.03323028415495499,0.013949209967783625,0.017172885246241044,0.013361012390684938,0.023777896403021075,0.00046192983717291566,0.0005338832561346776,0.000790144769143348,0.022685785061673448,0.137691939277008,0.0320994066543918,0.03408518072966986,0.0701879365198251,0.09592955341666977,0.06252177657053767,0.041996625887561576,0.0007013526401309126,0.02073833468823497,0.02179070754074268,0.013569746594755003,0.00005104912249770591,0.005478789493602401,0.03356243788261763,0.045031145450172116,0.04102918467599514,0.12337133749849458,0.03795134101015358,0.01270740664491248,0.029062491799203078,0.01215667154507831,0.011220351192260405,0.03172489114810262,0.030113505079576365
"ashleynevel",0.031145344853032428,0.035012751014313524,0.034833793521946106,0.0068898960481119445,0.0320927233848504,0.000595391103223215,0.000787206206701408,0.0008395783194474923,0.02273282472401205,0.02066513978310551,0.0006382747591105958,0.01391106894858367,0.010832779379406939,0.07227096452345678,0.06678505982808118,0.02750001268856723,0.00033105872228987544,0.04105298526671448,0.031348598604085565,0.00996385127585073,0.01647129903529109,0.0007515567616011183,0.10393360800049553,0.02318000606872026,0.027551181365328133,0.11435316962427881,0.03786975144199161,0.08669339190256846,0.0442492609190301,0.01183600582552974,0.031550838320451934,0.04514982201083487,0.024085266681867792
"cars247",0.01227645636592082,0.00668214707032103,0.007882750633594851,0.00007650080815226001,0.04441987164534076,0.00033662700467662,0.04518141789418313,0.0004945898745201329,0.0004969877607352084,0.10913711943631524,0.06846098907796155,0.06454832372640279,0.03581901545435977,0.010264994115561372,0.0007456280455687946,0.1370576770523754,0.00018208250288162376,0.045882353347533225,0.03614499184373873,0.03759058661017683,0.026570842271447678,0.012384237161990302,0.018978382440472688,0.11369989944897019,0.07143905534737892,0.0347281248373823,0.04173325445152324,0.01712859069716043,0.014905806998543972,0.016279804160082005,0.022966802621978206,0.033082060704683815,0.015753182669920054
"kaws",0.00986969456926111,0.12278458131061203,0.04071618668862951,0.0364696868155187,0.02162157282943614,0.02047724064481692,0.0003638074826845045,0.02473413333432751,0.013892744769323985,0.009465817284196888,0.005511797130945493,0.035684236469738395,0.025398310845060734,0.0009509696249171814,0.0037381771660381638,0.04048390140622454,0.013990139612318207,0.13438773822861244,0.14216968743245964,0.11575437752042324,0.0005033649410971854,0.04659871152267241,0.1276972135982198,0.0008867734532226526,0.049202090928006786,0.014109665060013508,0.0005595048856255958,0.040107499096013376,0.01888542868320487,0.03191863517450962,0.024469461907242265,0.0006372793113752421,0.018671970878529117
"legal_legends",0.03320890734250495,0.020819850264536928,0.0288561934478781,0.010222450766097877,0.039643514327579475,0.13850407259294656,0.04126908619731728,0.11545127186406984,0.029520746925342213,0.04176347927723815,0.019026603440018934,0.0004041241601238216,0.042160732386969504,0.000152734268209844,0.0005863039825907654,0.025456490679667904,0.031365328131261236,0.04001812074399668,0.017766181320332204,0.1034109466874727,0.13299111238979158,0.02096639316292717,0.009312337803651507,0.022691909091782425,0.03935404397180339,0.0008104021770818885,0.019569271643114325,0.039089126143244134,0.0003199634787835417,0.033635895972779044,0.024370439085166156,0.010610477596896905,0.04130447130908617
"benlowy",0.06566981796953987,0.002526842706168973,0.009269734559292846,0.01541072093660657,0.03693438864686084,0.00036908424595617697,0.008411794107296682,0.006728574587057762,0.01441048615576441,0.09718284168920302,0.009430180391655725,0.009163846233203364,0.034308267719798405,0.03398053085138243,0.0379376694885094,0.03769072451416713,0.04217255718680461,0.034043517251098034,0.09432075321795952,0.009074004332789414,0.038381554487810395,0.0005436659244333631,0.02109052614688366,0.03963083184834376,0.11607765357713665,0.08305967092255132,0.03134864618305443,0.04915466235114555,0.030665439587919608,0.014560650894341534,0.016127261841379845,0.00035197440225395173,0.0006667500241904819
"pedromcbride",0.06061514291676408,0.028191721663271593,0.04231841511000995,0.09328763118393357,0.02231839467288449,0.029967754616163248,0.0007590038890380244,0.0004697046554630357,0.0005591003921327028,0.08078820543806133,0.011507670853823784,0.04770477013908321,0.07397714602381564,0.01324144089687359,0.0739678125232044,0.03568783953834773,0.03910336432035529,0.019223042133343162,0.027620349596795643,0.037922436961012725,0.00028497202171986916,0.04307609367259373,0.02884849969734493,0.03746920774076378,0.006346092764091006,0.03088428571278067,0.014775273255954359,0.02021716835266255,0.035516027912714215,0.0006547951838974301,0.009955763967223386,0.02928661618428293,0.0005781493436208001
"politico",0.033112797156183635,0.0009043288043808173,0.023649412390028657,0.00015176106137073872,0.03705912016641138,0.00023987259914698322,0.12136093142974706,0.0952288182178432,0.044785670835644956,0.03394536866072862,0.013609094770141954,0.0004588824365154879,0.025058659815007846,0.01608530652667494,0.035205392682747874,0.01755640633174391,0.1481917757738003,0.019845518307767304,0.03362066450853007,0.03766548479148066,0.0036498525709483943,0.02539740537909006,0.018568218039711343,0.041767029604976164,0.03351148744115828,0.0008189806907792037,0.00011555843464408833,0.033049707789496334,0.01198903802913266,0.028055488483902928,0.034155165588703795,0.08483697148938096,0.011497477864300219
"bowlesfarming",0.033112797156183635,0.0009043288043808173,0.023649412390028657,0.00015176106137073872,0.03705912016641138,0.00023987259914698322,0.12136093142974706,0.0952288182178432,0.044785670835644956,0.03394536866072862,0.013609094770141954,0.0004588824365154879,0.025058659815007846,0.01608530652667494,0.035205392682747874,0.01755640633174391,0.1481917757738003,0.019845518307767304,0.03362066450853007,0.03766548479148066,0.0036498525709483943,0.02539740537909006,0.018568218039711343,0.041767029604976164,0.03351148744115828,0.0008189806907792037,0.00011555843464408833,0.033049707789496334,0.01198903802913266,0.028055488483902928,0.034155165588703795,0.08483697148938096,0.011497477864300219
"youngadventuress",0.07246571213204761,0.1143501806472167,0.03935035846376671,0.0058955728376481895,0.04064798660441869,0.00048365295700583823,0.012116641810821494,0.0004096317402879729,0.009907866473782459,0.07284134982365731,0.03534380698322656,0.005365761816906708,0.12314040850918391,0.012064191834578958,0.02764836868302267,0.022023128933563972,0.013350245807261631,0.03157250904958632,0.12422529556430938,0.010613322857052517,0.009017005643832076,0.00019761579964476034,0.03307950001718269,0.02333066394480786,0.007405346691041846,0.004372952085314847,0.00978845500780576,0.02246783193751313,0.13195517634201384,0.04310826488252476,0.023291448944033285,0.00045870588624774924,0.0366530018701031
"techcrunch",0.021856287490632086,0.011381584704370406,0.0073703128851451,0.0302245854982609,0.0005983992798419477,0.0008558983243301826,0.021034727021784314,0.00031231756973034927,0.04122023601353963,0.007829456163239797,0.12223426394035893,0.013837778982407957,0.040583185737933986,0.02910239235628032,0.044582824157867164,0.1270264980560294,0.027233297941463105,0.0004359799889394695,0.024541560340807223,0.008305303828825222,0.016739337035619046,0.03476098970783005,0.000447445767844233,0.06984286803839251,0.015430111484507531,0.03890551753000025,0.03453704804507745,0.09425654902755616,0.017879513363924182,0.030745135953860817,0.04323094372263058,0.014839369643948696,0.029910056402226298
"annatimoshenkoart",0.04170713261954667,0.14235680130013675,0.036067134982510796,0.021675230953302586,0.0007528753851987587,0.0334490745097444,0.0002242893918929833,0.00015712648002889614,0.010411086428209359,0.042999841306908045,0.015434647947718557,0.021578865214405343,0.004320762339194088,0.03795748246209758,0.011521189045151514,0.04215171271437534,0.04445762789840342,0.08993158349929943,0.08959505096500694,0.008408996855742692,0.0005891731047447708,0.03639035626472729,0.07913240511192987,0.00011824520013272572,0.036488024919099464,0.007511884861436269,0.038813304255082885,0.0004266667241509522,0.047093450447656095,0.023565268950015563,0.0018686598391421312,0.02605852335614969,0.008487060073503883
"dnewsome830",0.03197627894282908,0.0004893401905526389,0.0091726814362196,0.03298380876452218,0.0009174338085238678,0.07720495083024566,0.07904667064633521,0.11480077880126371,0.00603263403559812,0.00861926093857753,0.020998766539910223,0.0001864068488793863,0.024185443475425,0.018096593152807816,0.0002653929023550905,0.005929774249069824,0.0615887837472109,0.00041117951307003114,0.0036765493858636243,0.01996054391930666,0.01936359877011996,0.02154962035552003,0.027127728482631217,0.0066907234501234454,0.011416661982522816,0.030667393589667503,0.036098703030359475,0.02813385331965459,0.02696091160956751,0.017664589067764806,0.03961043507181187,0.11385093000930026,0.00853208859821904
"artofdrawingg",0.03656213242106865,0.11600330156400569,0.03256826369900113,0.029263753037483367,0.00016253348960759944,0.018896770641596197,0.0007514640162295401,0.0003946477132405498,0.012015073213138593,0.010968679216386995,0.033954793451059215,0.025102625233522993,0.0037337872109266144,0.0036599718573986787,0.022798935668651245,0.004481805273074006,0.031053107441498164,0.1140020029032704,0.0905605703056167,0.013397626985549006,0.0000452228396928204,0.03857222717062354,0.07320783742710776,0.0003252424556099266,0.04017465621443954,0.03034652075769593,0.0191790529224316,0.0006636511730759534,0.016908584033075113,0.01448052544918471,0.035504494399990656,0.020059635423686953,0.04377974326606615
"ysabellecaps",0.005685661596998278,0.05443289370738614,0.010555953389352687,0.02451558724795589,0.0007639515876803626,0.04589767165039308,0.00013057468379565213,0.0003268641794568666,0.03404187171746929,0.03350480518755358,0.015522256890905382,0.020232375469695363,0.007757798585834655,0.04862732873908603,0.11307416334900669,0.037439211109138455,0.03960461423031708,0.0680354338549764,0.1124672690781349,0.0454977770704943,0.0003579110613140655,0.005716455566393732,0.08824941482021292,0.00022851175139718686,0.02645733785574154,0.01707303101257816,0.012657886678957718,0.03623935355901911,0.03746539021423355,0.02309465315472667,0.03734559562064459,0.007235379286645416,0.02749278231289369
"sirajraval",0.009955678484363727,0.044049510310441325,0.04728978396717203,0.016535257719113548,0.0009513540354436525,0.00026905781876648827,0.044797118854603635,0.0004967542649882997,0.03923425817337545,0.030920200344179187,0.1218487287424763,0.015395678512820022,0.03606501847281363,0.028349853133913475,0.022824982145273072,0.11506588044455723,0.014202118216850027,0.0005375882741673547,0.036534120861774565,0.009973439523503354,0.01241758564693577,0.026951466174811093,0.0007712619821261823,0.09437840963405689,0.008961917420024416,0.001651463480556454,0.021033741333567828,0.114070936707176,0.016883907431973842,0.011684718608266143,0.014610834040867379,0.0361327608364415,0.04466090847153536
"worldcivilengineers",0.034818415138759926,0.039190826781842034,0.11029867900494604,0.009799504741826443,0.004637629292127351,0.022375458682890093,0.0016602210558044179,0.0004058724750018452,0.00011037614273783493,0.020323534477793743,0.010983296544831848,0.011398597621181821,0.020321247575423976,0.011062757900645781,0.026562130930857377,0.006555268699622129,0.04042177492162191,0.028380074452880058,0.10523051494466822,0.021340571961261285,0.08071683200959079,0.1381699781620465,0.00831769809776252,0.05998772775271967,0.013943255426427447,0.00043165860263349835,0.040618118430915416,0.0005211962927967149,0.000518937273710215,0.03373330753498237,0.011421061698283573,0.01041015993891969,0.015744718790056254
"wheresmollie",0.07851509333655954,0.06840883368696335,0.011231643449010703,0.04202743297490246,0.03620591726375504,0.0008411952132951719,0.03459176936953131,0.00011782541824774043,0.023089241924868047,0.09079724649339085,0.03704469030912325,0.0050931309634262446,0.05716175701325016,0.03748356739640244,0.03787563923317894,0.027351489383952404,0.04666829934991447,0.04228596004437946,0.0653068817605918,0.009231755175120393,0.021711367297356003,0.0003199142521092309,0.03517831417199455,0.010695688482228238,0.02125990162243177,0.01753793547094447,0.024189353492931907,0.011806451879124599,0.08825536045814533,0.021894608802472255,0.018015310046820377,0.0002325390710626472,0.04396690532662752
"jscottcampbellart",0.021364178858655037,0.13490084775128156,0.030500283263521527,0.034961972952328745,0.00037561317118494795,0.015160870904985595,0.0004370595962170334,0.000543648014243941,0.03829074398361912,0.004143705164836808,0.03996435919984308,0.023248725274918603,0.03340624687961744,0.03052913729358723,0.04235159375495995,0.03917949370703622,0.02057739360546991,0.1014071080468353,0.06164456875588657,0.04307991646386249,0.0007298731020172086,0.011877537172865734,0.1377351379964346,0.0007554575713814362,0.024944158708648658,0.041782214148195954,0.009829467048264248,0.0008564149407287769,0.015464204440664068,0.012799823645174718,0.028598652707712245,0.03293367425355245,0.0397342449031735
"ryanscott3335",0.008651119569563968,0.0005844226600616749,0.04224703169048175,0.04605492126182367,0.0008676866792711977,0.13194029453932662,0.14416366316559243,0.12305472161784944,0.0028055609485838065,0.023539967335395134,0.04901026162917507,0.0007347802279902774,0.030792159294996284,0.011802532679295104,0.0009046788602600755,0.03220342937098506,0.08991387807870069,0.0002778059055981466,0.029489118823747516,0.013167586663317082,0.022251560681337663,0.037613092590568484,0.015170420573092865,0.035599039565317486,0.03634984889379738,0.03583000045969825,0.018992072397029856,0.01975860353839185,0.014561545001695798,0.016898263585861,0.0244923340079256,0.11260751215419508,0.01012722220856582
"grillodesigns",0.024730939308981976,0.013974641534542443,0.07263084329768131,0.02502641376331088,0.03764968800961437,0.0002237145805912238,0.00037069292779752885,0.00040778639449789213,0.0009133294600579713,0.0473966169814558,0.028430962779547327,0.013799932600586057,0.030170355907469915,0.0413003941590464,0.0032952989860297755,0.02028741935020256,0.00033858130548322104,0.022768415304480868,0.1296798652566736,0.01492168314037415,0.00021280318139455922,0.04894302848323474,0.03141277653750389,0.04017691453212261,0.110220958696805,0.13768935684103983,0.020505577927095474,0.014672722306053453,0.04443152911552787,0.020219135159539693,0.019843834377746315,0.026239070789796877,0.015358485425302595
"car_vintage",0.027837598559982545,0.043408907831953336,0.04909810614931025,0.0005061930717737791,0.02381974614103591,0.0003038339038199065,0.04146536856041136,0.00017299200472380036,0.0004906711303815735,0.12326283780716414,0.09577520487778474,0.06296978184909441,0.04393937609318124,0.04503570587763512,0.00028008498619519934,0.0722877456328788,0.0003276689562960093,0.040039779491960636,0.023592316598425762,0.03230537516301789,0.012098703279605265,0.034146724145399154,0.034188853118716396,0.1218779393307651,0.07886672223569369,0.041675556150097874,0.02045638546996523,0.020841767638595257,0.036122039682344904,0.011853452415409135,0.012438150694327382,0.020093656910285803,0.009672843584477349
"programmers_spot",0.03269063822507369,0.026176963381003546,0.009195133711429175,0.02167505126959444,0.00837679266925492,0.00027106224349756025,0.013599042205859424,0.00021059515268749595,0.000579827283440223,0.024315054478375973,0.06577601646039237,0.0008127492668923042,0.038733920254748866,0.012552533439233373,0.03840522550007426,0.08721185055760271,0.027788162835434917,0.0007249329603191041,0.04477063240576425,0.037544540310651506,0.018909797597020796,0.04713105284496738,0.0009531000032729542,0.10604297799568839,0.04360051881123812,0.048586824952045075,0.0396754760246424,0.07954921640797961,0.031208467396809242,0.021116272921682694,0.10395047380035535,0.04555769102261242,0.026777873904668608
"asasjostromphotography",0.06457000903787705,0.045426259094757025,0.029735778006872052,0.036467352191486224,0.02248928487545505,0.00014975617365268367,0.00659155661472813,0.03941553470176625,0.027627151202658986,0.14671258935281392,0.006569381201167058,0.03797258328350174,0.012474713691650586,0.027153334087411655,0.03353619985316494,0.012331036942150821,0.01601999895519923,0.016090625929486155,0.09431424828484372,0.038141147883262914,0.03086050837979988,0.000474819476859201,0.04470208390704363,0.03173643122957773,0.09860738911915963,0.07750522517575183,0.04755149796824683,0.014576910270433058,0.029319908963694567,0.03240609878887073,0.0014967263826962066,0.0006319438305213562,0.00020458714744047
"jessicavwalsh",0.06457000903787705,0.045426259094757025,0.029735778006872052,0.036467352191486224,0.02248928487545505,0.00014975617365268367,0.00659155661472813,0.03941553470176625,0.027627151202658986,0.14671258935281392,0.006569381201167058,0.03797258328350174,0.012474713691650586,0.027153334087411655,0.03353619985316494,0.012331036942150821,0.01601999895519923,0.016090625929486155,0.09431424828484372,0.038141147883262914,0.03086050837979988,0.000474819476859201,0.04470208390704363,0.03173643122957773,0.09860738911915963,0.07750522517575183,0.04755149796824683,0.014576910270433058,0.029319908963694567,0.03240609878887073,0.0014967263826962066,0.0006319438305213562,0.00020458714744047
"perpetualpages",0.01786950725725546,0.02039136995646528,0.04759097349639323,0.038480664139673874,0.012887380558780411,0.10802742420961112,0.017337793379445497,0.08706335932527655,0.03685543862346099,0.05581819694839595,0.0006836109789769117,0.017894833987727343,0.019109424679282713,0.010940075229611754,0.13110206693300377,0.02570993493597968,0.029472571343722012,0.004358153346301191,0.04818574892547195,0.12397136946046597,0.023608160357950783,0.00026005208944462384,0.000588003752919981,0.017411176714887844,0.02296362730109792,0.021723425565494305,0.0006934991354479587,0.01991573790631499,0.0003308771519875501,0.10354676678459665,0.02318415313759872,0.0008056233152374033,0.017898453046584103
"vndsgn",0.02715649285826457,0.0423910355381185,0.0037142745200508614,0.019096592633597784,0.026227315262292973,0.00012316858357758534,0.0005827369077711888,0.0005173432937655514,0.007349869513102888,0.014382164566742859,0.0001649623326605538,0.0039022534740784758,0.012368198423900727,0.06505821932330241,0.14877457671129563,0.0259837540342666,0.0008421246401285963,0.03713530749723744,0.030552631913893024,0.0108851456150416,0.03221328789733028,0.000864629778037405,0.07859226745814836,0.03313941242068369,0.0380687173571695,0.08856331504335713,0.02485947436650146,0.09447259948108869,0.023043570403776154,0.009382474818041876,0.00967576851247777,0.03739421386789171,0.030117604032416038
"isabellaboylston",0.04102620265940638,0.12790992543572294,0.035981562529480975,0.0381810659697965,0.00012538085065044147,0.02104348491053489,0.00008198313236986876,0.0001241296684235141,0.0414350619086838,0.027891277962422804,0.028148053248307985,0.024973700523214435,0.011068900990434723,0.02683885712912447,0.10674361896592102,0.026142188867862633,0.026541541740571738,0.07301566984063224,0.0882816428190466,0.04043348812634025,0.0006733811393096737,0.02428895164284023,0.06520171919963243,0.0003528260936720641,0.03223470518533103,0.008480151945275842,0.02166542691223606,0.013740191922901612,0.012373768655271228,0.03883358242093372,0.009086133323262484,0.0411748204178021,0.02917497080738789
"shopresurrection",0.014518307565169242,0.01268468124662461,0.04789032539267135,0.033446033571197104,0.027660614143394536,0.0005451025710966831,0.00038459856426858443,0.0007923083238191767,0.0004901935852050696,0.06925125982499962,0.009331139473994483,0.06298828123183303,0.0007227296339741616,0.015959562322664374,0.1073851522763291,0.018958994968271404,0.019330629381346588,0.020973952626185722,0.02616517650994933,0.017875760123964954,0.014234233596906867,0.02677227966250782,0.038021301615534804,0.03906782979775164,0.08786689500829654,0.12315922206025552,0.00931903770367945,0.013210252570497207,0.027093151702405782,0.03159643727942318,0.0003206403252272316,0.028797314340077065,0.040783619398502745
"lawschool101",0.028623227859064636,0.01075844076889183,0.015172799193453414,0.013631352706599176,0.01071609032412482,0.09631279503085402,0.04060784044263634,0.14597640481846252,0.008389497403690513,0.029649910261835465,0.02226468625002604,0.0006403244802848573,0.020992092286957184,0.000570827167408524,0.00017643901109066725,0.036317335703011405,0.009525767947254914,0.03615356759112439,0.006824101870192852,0.14731753425011887,0.08748389153309588,0.020799988839271224,0.03594107739229827,0.01964174671828197,0.03656540680026571,0.0003519679057839457,0.02173213133257561,0.013077938579192436,0.00017168247452404908,0.037264972437527744,0.024518511855527076,0.04635059977872584,0.04514162692374347
"katespadeny",0.010197113587061926,0.006771891777673749,0.019659169467807804,0.03970037746503271,0.01741791394429017,0.00039557748771269194,0.0005304730502125564,0.00020395910497497655,0.0006000524656372187,0.10468132829162427,0.021394171080916374,0.13889107276954823,0.000123855974147073,0.024573301328091754,0.06466774715285517,0.03999832979612903,0.037560830467011294,0.022179202211557076,0.011981160062174662,0.040875477740803766,0.03370641826085778,0.006805022515003613,0.03892500462021953,0.02852892066091307,0.0807829504082985,0.08547083485669585,0.04035059682045266,0.04255962319378899,0.013027691889706759,0.01778310949881674,0.0003855518598730275,0.007562985888541889,0.02727998800760177
"akishi_ueda",0.006693734459286256,0.07619943284805597,0.020482440485377687,0.044386047569839195,0.04468105992743154,0.010151714511711747,0.0004352535965521646,0.01752864094341621,0.029923480731501508,0.032737188005393734,0.026172148110483833,0.029275346998312392,0.03991771458078756,0.00033160913470527413,0.03458024578193113,0.00582178317024361,0.040739235623781025,0.1121769199722803,0.09951595124250488,0.1160653689188137,0.0003057664117215135,0.02613857377594777,0.057748495767491165,0.00044443450839380585,0.017670788375000537,0.029188707681668705,0.0008056275486068862,0.02243394779111106,0.022703506993993143,0.025604474523206477,0.010199223878389395,0.0007219252737246719,0.019499225811691567
